,scorer,full_name,similarity
14145,Nicolás Suazo,Nicolás Colazo,0.8148148148148148
14146,Xavier García,Javier Hernán García,0.7272727272727273
14147,Simeon Jackson,Simone Iacoponi,0.6896551724137931
14148,Reinaldo Gomes,Reinaldo Lenis Montes,0.6857142857142857
14149,Nicko Williams,Derrick  Williams,0.7741935483870968
14150,Bruno Mora,Bruno Saúl Urribarri,0.5333333333333333
14151,Kingsley Black,Kingsley Ehizibue,0.5806451612903226
14152,Spas Delev,Spas Delev,1.0
14153,Samir Kamouna,Semih Kaya,0.6086956521739131
14154,Johan Fano,Johan Dahlin,0.7272727272727273
14155,Roberto Figueroa,Valber Roberto Huerta Jeréz,0.5581395348837209
14156,Rachid Alioui,Rachid Alioui,1.0
14157,Giovani dos Santos,Luís Gustavo Ledes Evangelista dos Santos,0.576271186440678
14158,Vincent Magro,Vincent De Marconnay,0.7272727272727273
14159,Jonathan Cantillana,José Ignacio San Román Canciani,0.52
14160,Jhon Murillo,Jhon Murillo,1.0
14161,Dani Alves,Danijel Aleksic,0.72
14162,Francisco Javier Cruz,Francisco Javier Acuña Víctor,0.72
14163,Omar Traoré,Cheick Omar Traoré,0.7586206896551724
14164,Christophe Bonvin,Christophe Mandanne,0.7222222222222222
14165,Francisco González,Estéfano Arango González,0.6190476190476191
14166,Jorge Hugo Fernández,Jorge Hernán Menosse Acosta,0.5531914893617021
14167,Nathan Blake,Nathan Dyer,0.6956521739130435
14168,Jamal Keshek,Jamal Lewis,0.6956521739130435
14169,Eduardo Sebrango,Lucas Eduardo Santos João,0.5853658536585366
14170,Gabriel Achilier,Gabriel Augusto Xavier,0.631578947368421
14171,Colin Curran,Colin Coosemans,0.6666666666666666
14172,Ramón Bóveda,Eneko Bóveda Altube,0.5161290322580645
14173,Mattia Stefanelli,Mattia Bani,0.7142857142857143
14174,Andreas Malin,Vanderley Dias Marinho,0.6285714285714286
14175,Jose Maria Garcia,Ariel Matías García,0.6111111111111112
14176,Julio César Romero,Julio César Domínguez Juárez,0.6956521739130435
14177,Marko Livaja,Marko Pajac,0.782608695652174
14178,Severino Varela,Severino Pedro Santos Hermes,0.5581395348837209
14179,Djibril Sidibé,Djibril Sow,0.72
14180,Philippe Senderos,Philipe Sampaio Azevedo,0.6
14181,Ramón Colmán,Racine Coly,0.6086956521739131
14182,Graham Williams,Jonathan Williams,0.75
14183,Billy Simpson,Billy Ketkeophomphone,0.5882352941176471
14184,Alberto Acosta,Alberto Facundo Costa,0.7428571428571429
14185,Francisco Molina,Francisco Jiménez Tejada,0.65
14186,Thomas Buffel,Thomas Buffel,1.0
14187,Sebastian Larsson,Sebastiano Luperto,0.7428571428571429
14188,Juan Carlos Lallana,José Carlos Van Rankin Galland,0.5714285714285714
14189,Daniel Hasler,Daniel Lasure Briz,0.7096774193548387
14190,No Match,Iyayi Believe Atiemwen,0.4878048780487805
14191,Juninho Bacuna,Juninho Bacuna,1.0
14192,Grant Turner,Gyrano Kerk,0.6086956521739131
14193,Cristian Chivu,Cristian Chávez,0.8275862068965517
14194,Javier Margas,Xavier Laglais Kouassi,0.5714285714285714
14195,Juan Francisco Riveros,Juan Francisco Martínez Modesto,0.6792452830188679
14196,Marco Antonio Sandy,Mayron Antonio George Clayton,0.625
14197,Johann Obiang,Jordan Obita,0.72
14198,George Pușcaș,George Tucudean,0.7142857142857143
14199,John Robinson,Jack Robinson,0.7692307692307693
14200,Mario Frick,Mauro Abel Fórmica,0.6206896551724138
14201,Warren Granados,Javier Cortés Granados,0.6486486486486487
14202,Jaime González,Iriome González González,0.631578947368421
14203,Gabriel Riera,Gabriel Obertan,0.7857142857142857
14204,No Match,Luan Vágner Sendeiro Zanon,0.5
14205,Enrique Casaretto,Enrique Luis Triverio,0.631578947368421
14206,Ian Evans,Lee Evans,0.6666666666666666
14207,Yoann Gourcuff,Yoann Touzghar,0.6428571428571429
14208,André Carrillo,Andrew Farrell,0.7142857142857143
14209,Jonathan Niva,Jonathan Rivierez,0.7333333333333333
14210,Shalom Luani,Shaleum Logan,0.72
14211,Manuel Cardoni,Marc Cardona Rovira,0.6060606060606061
14212,Carlos Morais Caló,Marlon Rômulo Dias Cavalcanti,0.5106382978723404
14213,Vitaliy Shevchenko,Oleksiy Shevchenko,0.7777777777777778
14214,Nicolas Vallar,Benito Nicolas Viola,0.6470588235294118
14215,Lee Dixon,Lee Tomlin,0.631578947368421
14216,El Fardou Ben Nabouhane,Farouk Ben Mustapha,0.6190476190476191
14217,Idrissa Sylla,Idriss Saadi,0.72
14218,Amer Deeb,Amir Derviševic,0.5833333333333334
14219,Paul Agostino,Paul Huntington,0.6428571428571429
14220,Matías Campos,Matty Cash,0.6086956521739131
14221,Bart Goor,Bart Nieuwkoop,0.6086956521739131
14222,Leonardo Astrada,Leobernardo Cáceda,0.6470588235294118
14223,Émerson Ferreira da Rosa,Mauro Jaqueson J. Ferreira Santos,0.5964912280701754
14224,Joaquim Alberto Silva,Jean Cléber Santos da Silva,0.625
14225,Joseba Etxeberria,Iñigo Ruiz de Galarreta Etxeberria,0.5490196078431373
14226,Basile de Carvalho,António Filipe Norinho de Carvalho,0.5769230769230769
14227,Callum Robinson,Callum Hudson-Odoi,0.6060606060606061
14228,Sambou Yatabaré,Sambou Yatabaré,1.0
14229,Ben Acheampong,Brecht Capon,0.6153846153846154
14230,Evan Dimas,Breno Evandro Bemposta Dimas,0.5263157894736842
14231,Julio dos Santos,Mauro Dos Santos,0.75
14232,Andriy Bal,Andrija Balic,0.782608695652174
14233,Einar Gunnarsson,Rúnar Alex Rúnarsson,0.6111111111111112
14234,Andre Espinoza,Gonzalo Alejandro Espinoza Toledo,0.5531914893617021
14235,Valentinos Sielis,Valentinos Sielis,1.0
14236,Nicolás Lodeiro,Nicolás Leguizamón,0.6666666666666666
14237,Jean Xowie,Kieran Dowell,0.6086956521739131
14238,Oliver Burke,Oliver Burke,1.0
14239,Nicolás González,César Nicolás Fuentes González,0.6956521739130435
14240,Rafał Murawski,Rafal Kurzawa,0.6666666666666666
14241,José Antonio Vázquez,José Antonio Madueña López,0.6956521739130435
14242,Awer Mabil,Awer Mabil,1.0
14243,Mehdi Monajati,Mehdi Mostefa Sbaa,0.625
14244,Moisés Villarroel,Jean David Meneses Villarroel,0.6086956521739131
14245,Gabriel Riera,Oriol Riera Magem,0.6
14246,Lorenzo Tehau,Lorenzo Venuti,0.7407407407407407
14247,Anthony Martial,Anthony Caci,0.7407407407407407
14248,Jean-François Larios,Jean-François Gillet,0.75
14249,Augusto Espinoza,Alfonso Espino,0.6666666666666666
14250,Jhasmani Campos,Jorman Campuzano,0.6451612903225806
14251,John Holland,Fabian Holland,0.6923076923076923
14252,Moussa Konaté,Moussa Kone,0.8333333333333334
14253,Joris Marveaux,Joris Marveaux,1.0
14254,Germán Aceros,Germán Sánchez Barahona,0.6111111111111112
14255,Tom Florie,Tom Hiariej,0.6666666666666666
14256,Jørgen Kristensen,Rasmus Nissen Kristensen,0.6341463414634146
14257,José Luis González Dávila,Osvaldo Alexis González Sepúlveda,0.5517241379310345
14258,Dušan Švento,Dušan Cvetinovic,0.7142857142857143
14259,Alex Bunbury,Teal  Bunbury,0.72
14260,Christian Ramos,Christian Ramos,1.0
14261,Marcin Kuźba,Marcin Robak,0.75
14262,Martin Boyle,Martin  Pospíšil,0.6428571428571429
14263,Nicola Nanni,Nicola Leali,0.75
14264,Gary Kelly,Gary Kagelmacher,0.6153846153846154
14265,Tukamin Bahari,Phakamani Mahlambi,0.5625
14266,Genar Andrinúa,Komnen Andric,0.5925925925925926
14267,Mattias Svanberg,Mattias Svanberg,1.0
14268,Jorge Andrade,Jorge Sáenz de Miera,0.6060606060606061
14269,Brian Brendell,Brian Behrendt,0.7857142857142857
14270,Ferhan Hasani,Ferhan Hasani,1.0
14271,Julio Enrique Martínez,Paulo Henrique Carneiro Filho,0.5882352941176471
14272,Feras Esmaeel,Peru Nolaskoain Esnal,0.5294117647058824
14273,Youri Mulder,Jordi Mboula Queralt,0.5625
14274,Carlos Pedro Silva Morais,Jailson Pietro Oliva Chiamulera,0.5357142857142857
14275,Juan Carlos Espinoza,Cristian Omar Espinoza,0.6666666666666666
14276,William Carvalho,Raphael William Paneira Rochedo,0.5531914893617021
14277,Jonas Wind,Josh Windass,0.7272727272727273
14278,Christian Perez,Christian Fernández Salas,0.7
14279,Vinícius Júnior,Vinicius Lúcio Trieiro Lobato,0.5454545454545454
14280,Brian Turner,Braian Cufré,0.6666666666666666
14281,Pauleta,Fafà Picault,0.5263157894736842
14282,Hugues Guillaume,Baptiste Guillaume,0.6470588235294118
14283,Paulus Arajuuri,Paulus Arajuuri,1.0
14284,Rafael Gordillo,Raffaele Maiello,0.7096774193548387
14286,Odil Ahmedov,Ilzat Akhmetov,0.6153846153846154
14287,Cheikh N'Doye,Cheikh N'Doye,1.0
14288,Scott Brown,Scott Hogan,0.7272727272727273
14289,Leandro Bacuna,Leandro Iván Benegas,0.5882352941176471
14290,Rodrigo Barrera,Rodrigo Braña,0.7857142857142857
14291,Ricardo Pepi,Ricardo Lopes Pereira,0.6666666666666666
14292,Leandro Machado,Leandro Desábato,0.6451612903225806
14293,Alexander Ring,Alexander Mühling,0.8387096774193549
14294,Luis Suárez Miramontes,Mathías Olivera Miramontes,0.5833333333333334
14295,Fernando Llorente,Renaldo Lorenzo Justinho Neves,0.5531914893617021
14296,Charles Amoah,Charlie Adam,0.72
14297,Ronald Raldes,Ronald Raldes Balcázar,0.7428571428571429
14298,Richard Witschge,Richard Windbichler,0.7428571428571429
14299,Andrés D'Alessandro,Marco D'Alessandro,0.7567567567567568
14300,Peter Larsson,Gautier Larsonneur,0.6451612903225806
14301,Andrés Mendoza,Didier Andrés Moreno Asprilla,0.5581395348837209
14303,Esteban Obiang,Esteban Ariel Saveljich,0.5405405405405406
14304,Robiul Hasan,Rilwan Hassan,0.72
14305,Jesús Peláez Miranda,James Amilkar Sánchez Altamiranda,0.5660377358490566
14306,Nicolás Ramírez,Nicolás Carreño Suárez,0.6486486486486487
14307,Sandro Wagner,Pa Modou Jagne,0.5925925925925926
14308,Ariel Martínez,Gabriel Martín Peñalba,0.6666666666666666
14309,Maxime Camara,Mathieu Cafaro,0.6666666666666666
14310,Fernando Francisco,Fernando Carlos De Paul Lanciotti,0.5882352941176471
14311,Giannis Gianniotas,Giannis Gianniotas,1.0
14312,Antonio Flores,Jorge Antonio Flores Villafaña,0.6363636363636364
14313,Thomas Strunz,Thomas Bruns,0.8
14314,Erik Hagen,Fredrik Haugen,0.75
14315,Anton Weibel,Anthony Weber,0.8
14316,Elias Pelembe,Elvis Rexhbeçaj,0.5714285714285714
14317,Serge Gakpé,Serge Gakpé,1.0
14318,Florian Thauvin,Florian Klein,0.7142857142857143
14319,Craig Foster,Craig Forsyth,0.8
14321,Ricardo Gardner,Gary Gardner,0.7407407407407407
14322,Juan Cruz Sol,Janusz Gol,0.6956521739130435
14323,Nicolás Falero,Nicolás Ezequiel Gorosito,0.5641025641025641
14325,Haroldo Domingues,Marcos Alam Bastos Domingues,0.6666666666666666
14326,Héctor Hurtado,Hárrison Steve Henao Hurtado,0.5238095238095238
14327,Agustín Gaínza,Agustín Bouzat,0.7142857142857143
14328,César Garnica,Brayan Garnica,0.6666666666666666
14329,Camilo Romero,Maximiliano Romero,0.7741935483870968
14330,Antoine Kohn,Antonin Bobichon,0.7142857142857143
14331,Guillermo Díaz Carmona,Juan Guillermo Domínguez Cabezas,0.6296296296296297
14332,Christian Lara,Cristian Insaurralde,0.7058823529411765
14333,Erwin Sánchez,Iván Sánchez Aguayo,0.5625
14335,Aleksandar Trajkovski,Aleksandar Trajkovski,1.0
14336,Olivier Thill,Glyn Oliver Myhill,0.7096774193548387
14337,Issa Ba,Issiar Dia,0.7058823529411765
14338,Ronald García Nacho,Saúl García Cabrero,0.631578947368421
14339,Matthias Sammer,Matthias Zimmermann,0.7647058823529411
14340,François Heutte,François Bellugou,0.6875
14341,Craig Goodwin,Craig Gardner,0.6923076923076923
14342,Michael Keane,Michael Mancienne,0.7333333333333333
14344,José Reinaldo de Lima,José Lionn Barbosa de Lucena,0.6122448979591837
14345,Jefferson Montero,Jefferson De Jesus Santos,0.6190476190476191
14346,Francesco Acerbi,Francesco Deli,0.8
14347,Che Bunce,Chey Dunkley,0.6666666666666666
14348,Alhaji Kamara,Aytaç Kara,0.6086956521739131
14349,Cristian Gonzáles,Christian Alberto Vilches González,0.6274509803921569
14350,Nicolò Barella,Nicolò Brighenti,0.6666666666666666
14352,Yousef Khalaf,Youssef Kalfa,0.8461538461538461
14353,Jeison Murillo,John Edison Mosquera Rebolledo,0.5454545454545454
14354,Jan Eriksson,Magnus Eriksson,0.8148148148148148
14355,Joe Jordan,Joe Worrall,0.6666666666666666
14356,Juan Ramón Martínez,Rubén Iván Martínez Andrade,0.5652173913043478
14357,Henryk Martyna,Henry Vaca,0.6666666666666666
14358,Cláudio Christovam de Pinho,Rodrigo Cunha Pereira de Pinho,0.631578947368421
14359,Guillermo Cantu,Guillermo León Celis Montiel,0.6046511627906976
14360,Ramón Heredia,Ramon Leeuwin,0.6153846153846154
14361,Philipp Hosiner,Philipp Schobesberger,0.6666666666666666
14362,John Smith,John Swift,0.8
14363,Lennart Bunke,Lennart Thy,0.6666666666666666
14364,Markus Rosenberg,Keegan Rosenberry,0.6060606060606061
14365,Rolando Vargas,Rolando Aarons,0.7857142857142857
14366,Alonso Botero,Alfonso Herrero Peinador,0.5405405405405406
14367,Gerardo Arce,Gerardo Alcoba,0.7692307692307693
14368,Leotis Boateng,Lewis Baker,0.64
14369,Paweł Brożek,Pawel Wszolek,0.64
14370,José Macia,Josh McEachran,0.6666666666666666
14371,Aleksandar Kolarov,Aleksandar Bjelica,0.7222222222222222
14372,Jordan Perez,Jason Pearce,0.6666666666666666
14373,Brayan Moya,Brayan Cortés,0.6666666666666666
14374,Rafał Wolski,Rafal Wolski,0.9166666666666666
14375,Juan Cruz Sol,Juan Muñoz Muñoz,0.6206896551724138
14376,Esteban Obiang,Esteban Rolón,0.6666666666666666
14377,Jan Berger,Jason Berthomier,0.6923076923076923
14378,Juan Carlos Arguedas,Juan Camilo Angulo Villegas,0.6808510638297872
14379,Gianluca Vialli,Gianluca Pegolo,0.6666666666666666
14380,Angelo Sormani,Anselmo Túlio Marques Barni,0.5365853658536586
14381,Andrés Iniesta,Héctor Andrés Quiñónes Cortés,0.5116279069767442
14382,Marvin González,David González Plata,0.6857142857142857
14383,Miguel Martínez,Miguel Mariz Luís,0.6875
14384,Jakob Poulsen,Jakob Busk,0.6956521739130435
14385,Dejan Stanković,Alen Stevanovic,0.6666666666666666
14386,Christian Cueva,Christian Oliva,0.8
14387,Sibusiso Zuma,Dumisani Zuma,0.6153846153846154
14388,Kyrian Nwoko,Orji Okwonkwo,0.56
14389,Carlos Ruiz,Carlos Auzqui,0.75
14390,Lorenzo Pellegrini,Lorenzo Faravelli,0.6857142857142857
14391,John Souttar,John Souttar,1.0
14392,Edmundo Alves de Souza Neto,Bruno Andrade de Toledo Nascimento,0.5245901639344263
14393,Karim Bellarabi,Karim Laribi,0.7407407407407407
14394,Francisco Javier Rodríguez,José Daniel Octavio Guerrero Rodríguez,0.5625
14395,Raphael Lea'i,Raphael Dwamena,0.7142857142857143
14396,Bernard Parker,Bernard Tekpetey,0.6666666666666666
14397,Danny Koevermans,Danny Hoesen,0.7142857142857143
14398,Tomáš Necid,Tomáš  Necid,0.9565217391304348
14399,Raúl Bernao,Matúš Bero,0.6666666666666666
14400,Gilberto Alves,Allan Norberto Ardaújo Alves,0.5714285714285714
14401,Bart McGhee,Bart Schenkeveld,0.6666666666666666
14402,Juan Riephoff,Jan Kirchhoff,0.6923076923076923
14403,Alfredo Hernández,Aridane Hernández Umpiérrez,0.5909090909090909
14404,Massimo Margiotta,Massimo Volta,0.7333333333333333
14405,Ernesto Díaz,Ernest Seka,0.6956521739130435
14407,Pedro Fernández,Nereo Ariel Fernández,0.7222222222222222
14408,Darko Maletić,Darko Jevtic,0.72
14409,Domagoj Vida,Domagoj Antolic,0.6666666666666666
14410,Daniel Batista Lima,Daniel Tawiah Opare,0.631578947368421
14411,Victor Karpenko,Jean-Victor Makengo,0.6470588235294118
14412,Pedro Reyes,Nery Leyes,0.6666666666666666
14413,Darren Fletcher,Darren  Fletcher,0.967741935483871
14414,Darren Bent,Darren Keet,0.8181818181818182
14415,Vaniel Sirin,Veysel Sari,0.6086956521739131
14416,Ahmed Eid Abdel Malek,Ahmed Eissa  El Mohamady Abdel Fattah,0.5862068965517241
14417,Alfred Wabealo,Alfredo Ábalos,0.7857142857142857
14418,Remo Freuler,Reto Ziegler,0.6666666666666666
14419,Mario Fernández,David Fernández Cortázar,0.6153846153846154
14420,Mario Martínez,Carlos Akapo Martínez,0.6857142857142857
14421,Carlos Discua,Carlos Ascues,0.7692307692307693
14422,Musa Barrow,Modou Barrow,0.782608695652174
14423,Marcelo Otero,Marcello Falzerano,0.7096774193548387
14424,Francisco González,Federico Rafael González,0.6666666666666666
14425,Wout Weghorst,Wout Faes,0.6363636363636364
14426,Sebastian Deisler,Sebastian Kerk,0.7741935483870968
14427,Franck Pangop,Franck Tabanou,0.7407407407407407
14428,Mohamed Yattara,Mohamed Lamine Yattara,0.8108108108108109
14429,Andre Kona N'Gole,Ande Dona N'Doh,0.75
14430,Lukas Spalvis,Lukasz Tralka,0.6153846153846154
14431,Dennis Alas,Dennis Appiah,0.75
14432,Manuel Vallejas,Manuel Vallejo Galván,0.7777777777777778
14433,Brent Sancho,Gerard Valentín Sancho,0.6470588235294118
14434,Paul Kakai,Erdal Rakip,0.5714285714285714
14435,Michael Essien,Michael Liendl,0.7857142857142857
14436,Jorge Sánchez,Jorge Sánchez,1.0
14437,Philippe Erne,Philipp Pentke,0.7407407407407407
14438,Massimo Luongo,Assani Lukimya-Mulongoti,0.5263157894736842
14439,Felix Magath,Felix Platte,0.6666666666666666
14440,Vicente Aguirre,Nicolás Aguirre,0.6666666666666666
14441,Gary Mackay,Gary Mackay-Steven,0.7586206896551724
14442,Marvin González,David González,0.8275862068965517
14443,David Carabott,David Cabrera Pujol,0.6666666666666666
14445,Cristian Ramírez,Christian Ramirez,0.9090909090909091
14446,Jordan Perez,Jordan Lefort,0.72
14447,Håvard Nielsen,Håvard Kallevik Nielsen,0.7567567567567568
14448,Mathias Normann,Matthias Lehmann,0.7741935483870968
14449,Antonio Blanco,Antonio Balzano,0.896551724137931
14450,Thomas Christiansen,Thomas  Fauerskov Kristensen,0.6382978723404256
14451,Enrique Alvarez,Fabio Enrique Álvarez,0.7777777777777778
14452,Jeremy Bokila,Jeremy Bokila,1.0
14453,Carlos González,Carlos Gutiérrez González,0.75
14454,Santiago Veiga,Santiago Vergini,0.8
14455,Erik Dyreborg,Erik Falkenburg,0.6428571428571429
14457,Serhiy Popov,Strahil Venkov Popov,0.625
14458,Ferdinando Riva,Elkin Blanco Rivas,0.6060606060606061
14459,Sammy Ayoyi,Sammy Ameobi,0.782608695652174
14460,Paulinho Santos,Paul Viorel Anton,0.625
14461,Arkadiusz Milik,Arkadiusz Malarz,0.7741935483870968
14462,MaNicolás Oliveratias Almeyda,Jairo Ralph Farnias Almeida,0.5714285714285714
14463,No Match,Lourival Adnan Diniz Prazeres,0.4878048780487805
14464,Mario Kempes,Marián Kelemen,0.6923076923076923
14466,Olivier Niere,Olivier Kemen,0.7692307692307693
14467,Fabian Schär,Fabian Schnellhardt,0.7096774193548387
14469,Václav Kadlec,Václav Kadlec,1.0
14470,João Paulo,João Paulo Lázaro Lucas,0.6060606060606061
14471,Dioh Williams,Joe Williams,0.8
14472,Cristian Arrieta,Cristian Andrés Higuita Beltrán,0.5957446808510638
14473,Pablo César Aguilar,Vinicio César Angulo Pata,0.5909090909090909
14474,Majdi Samir,Mario Sampirisi,0.6923076923076923
14475,Benjamin Šeško,Benjamin Leroy,0.7857142857142857
14476,Ianis Hagi,Ianis Hagi,1.0
14477,Guðmundur Torfason,Guðmundur Þórarinsson,0.7692307692307693
14478,Luis de Souza,Luiz Antônio de Souza Soares,0.5853658536585366
14479,Florentin Petre,Florent Ogier,0.7142857142857143
14480,Bernard Parker,Bernard Parker,1.0
14481,Pedro Calomino,Alexis Pedro Canelo,0.6060606060606061
14482,Uwe Seeler,Uwe Hünemeier,0.6956521739130435
14483,José Pedro Fuenzalida,Luis Pedro Figueroa Sepúlveda,0.6
14484,Filippo Berardi,Filip Bradaric,0.7586206896551724
14485,Dennis Rennie,Dennis Geiger,0.7692307692307693
14487,Luis Miguel Salvador,Luís Miguel Vieira Machado,0.6521739130434783
14488,Octavio Sergio da Costa,Ewandro Felipe de Lima Costa,0.5490196078431373
14489,Rivaldo Vítor Borba Ferreira,Segundo Víctor Ibarbo Guerrero,0.5862068965517241
14490,Benjamin Huggel,Benjamin Corgnet,0.7096774193548387
14491,Marvin Rodríguez,David Rodríguez Lombán,0.6842105263157895
14492,Jérémy Doku,Rémy Riou,0.6
14493,Shahin Bayani,Damián Batallini,0.6206896551724138
14494,Juan Ignacio Basaguren,Luciano Renato Barbosa Baumer,0.5490196078431373
14495,Juan Carlos Valerón,Juan Carlos Valenzuela Hernández,0.7058823529411765
14496,Cipriano Co,Fáiner Torijano Cano,0.5806451612903226
14497,Trent Sainsbury,Henri  Lansbury,0.6666666666666666
14498,Filippo Berardi,Filippo Bandinelli,0.7272727272727273
14499,David Oteo,David Ousted,0.8181818181818182
14500,Stern John,Declan John,0.6666666666666666
14501,Alexander Kobakhidze,Alexander David González Sibulo,0.5882352941176471
14502,Frédéric Mendy,Frédéric Veseli,0.6896551724137931
14503,Eduardo Bennett,Diego Eduardo De Buen Juárez,0.5581395348837209
14504,Dominic Kinnear,Dominic Solanke,0.6666666666666666
14505,Khairul Amri,Kamil Ahmet Çörekçi,0.5806451612903226
14506,Pāvels Šteinbors,Pavels Šteinbors,0.9375
14507,Adriano Leite Ribeiro,Jony Allison Reitosa Ribeiro,0.6122448979591837
14508,Juan Marvezzi,Juan David Cabezas Núñez,0.5405405405405406
